OA11CD,PC_DIST
E00017383,CR4
E00017177,CR4
E00017282,CR4
E00017181,CR4
E00017100,CR4
E00017362,CR4
E00017044,CR4
E00017380,CR4
E00017157,CR4
E00017068,CR4
E00017094,CR4
E00017087,CR4
E00017358,CR4
E00017236,CR4
E00017173,CR4
E00017241,CR4
E00017170,CR4
E00017260,CR4
E00017152,CR4
E00017277,CR4
E00017164,CR4
E00017400,CR4
E00017069,CR4
E00017192,CR4
E00017393,CR4
E00017178,CR4
E00017082,CR4
E00017372,CR4
E00017290,CR4
E00017250,CR4
E00166841,CR4
E00017088,CR4
E00017092,CR4
E00017294,CR4
E00166843,CR4
E00017359,CR4
E00017368,CR4
E00017280,CR4
E00166840,CR4
E00017364,CR4
E00017193,CR4
E00017242,CR4
E00017171,CR4
E00017361,CR4
E00017084,CR4
E00017266,CR4
E00017370,CR4
E00017244,CR4
E00017163,CR4
E00017153,CR4
E00017065,CR4
E00017072,CR4
E00017147,CR4
E00017352,CR4
E00017182,CR4
E00017263,CR4
E00017149,CR4
E00017270,CR4
E00017371,CR4
E00017246,CR4
E00017267,CR4
E00017354,CR4
E00017375,CR4
E00017369,CR4
E00017074,CR4
E00017162,CR4
E00017154,CR4
E00017377,CR4
E00017096,CR4
E00017161,CR4
E00017262,CR4
E00017099,CR4
E00017066,CR4
E00017190,CR4
E00166842,CR4
E00017269,CR4
E00017179,CR4
E00017141,CR4
E00017070,CR4
E00017145,CR4
E00017194,CR4
E00017247,CR4
E00017232,CR4
E00017138,CR4
E00017075,CR4
E00017402,CR4
E00017183,CR4
E00017360,CR4
E00017259,CR4
E00017180,CR4
E00017139,CR4
E00017101,CR4
E00017356,CR4
E00017255,CR4
E00017398,CR4
E00017176,CR4
E00017172,CR4
E00017064,CR4
E00017253,CR4
E00017078,CR4
E00017079,CR4
E00017374,CR4
E00017073,CR4
E00017271,CR4
E00017376,CR4
E00017268,CR4
E00017357,CR4
E00017156,CR4
E00017195,CR4
E00017097,CR4
E00017159,CR4
E00017151,CR4
E00017166,CR4
E00017098,CR4
E00017381,CR4
E00017353,CR4
E00017264,CR4
E00017240,CR4
E00017143,CR4
E00017169,CR4
E00017160,CR4
E00017150,CR4
E00017146,CR4
E00017090,CR4
E00017137,CR4
E00017168,CR4
E00017234,CR4
E00017401,CR4
E00017091,CR4
E00017256,CR4
E00017095,CR4
E00017404,CR4
E00017397,CR4
E00017089,CR4
E00017148,CR4
E00017406,CR4
E00017077,CR4
E00017366,CR4
E00017257,CR4
E00017071,CR4
E00017093,CR4
E00017265,CR4
E00017252,CR4
E00017083,CR4
E00017378,CR4
E00017379,CR4
E00017085,CR4
E00017403,CR4
E00017140,CR4
E00017243,CR4
E00017367,CR4
E00017235,CR4
E00017081,CR4
E00017254,CR4
E00017373,CR4
E00017144,CR4
E00017291,CR4
E00017158,CR4
E00017155,CR4
E00017142,CR4
E00017165,CR4
E00017249,CR4
E00017167,CR4
E00017237,CR4
E00017063,CR4
E00021072,CR4
E00021101,CR4
E00021071,CR4
E00021073,CR4
E00021092,CR4
E00021094,CR4
E00021093,CR4
E00021095,CR4
E00021099,CR4
E00021096,CR4
E00015879,CR4
E00020670,CR5
E00020664,CR5
E00020668,CR5
E00020671,CR5
E00020669,CR5
E00005077,CR5
E00005129,CR5
E00005108,CR5
E00005126,CR5
E00005073,CR5
E00005082,CR5
E00005062,CR5
E00005123,CR5
E00005072,CR5
E00005078,CR5
E00005057,CR5
E00005127,CR5
E00005076,CR5
E00005055,CR5
E00005095,CR5
E00005113,CR5
E00005125,CR5
E00005096,CR5
E00005128,CR5
E00005059,CR5
E00005124,CR5
E00005130,CR5
E00005092,CR5
E00005111,CR5
E00005060,CR5
E00005112,CR5
E00005074,CR5
E00005098,CR5
E00005075,CR5
E00005103,CR5
E00005107,CR5
E00005101,CR5
E00005067,CR5
E00005088,CR5
E00005104,CR5
E00005105,CR5
E00005069,CR5
E00005064,CR5
E00005080,CR5
E00005065,CR5
E00005058,CR5
E00005087,CR5
E00005090,CR5
E00005091,CR5
E00005114,CR5
E00005106,CR5
E00005081,CR5
E00005089,CR5
E00005097,CR5
E00005068,CR5
E00005061,CR5
E00005084,CR5
E00005070,CR5
E00005079,CR5
E00005071,CR5
E00005109,CR5
E00005102,CR5
E00005063,CR5
E00005056,CR5
E00005099,CR5
E00005066,CR5
E00005085,CR5
E00005086,CR5
E00005100,CR5
E00005131,CR5
E00005110,CR5
E00005500,CR6
E00003181,CR6
E00017365,CR7
E00017363,CR7
E00005893,CR7
E00005721,CR7
E00005003,CR7
E00004973,CR7
E00005752,CR7
E00005800,CR7
E00005755,CR7
E00005881,CR7
E00005726,CR7
E00174941,CR7
E00005894,CR7
E00005760,CR7
E00005892,CR7
E00005723,CR7
E00005885,CR7
E00005739,CR7
E00005764,CR7
E00004978,CR7
E00004995,CR7
E00004969,CR7
E00004968,CR7
E00004959,CR7
E00004996,CR7
E00004963,CR7
E00005735,CR7
E00004976,CR7
E00005886,CR7
E00004977,CR7
E00005758,CR7
E00004966,CR7
E00004990,CR7
E00004967,CR7
E00005756,CR7
E00005861,CR7
E00005713,CR7
E00005792,CR7
E00005891,CR7
E00004992,CR7
E00005727,CR7
E00005719,CR7
E00005798,CR7
E00004975,CR7
E00005801,CR7
E00005880,CR7
E00005757,CR7
E00005896,CR7
E00005732,CR7
E00005714,CR7
E00005895,CR7
E00004986,CR7
E00004958,CR7
E00004970,CR7
E00005730,CR7
E00004993,CR7
E00005888,CR7
E00004965,CR7
E00004988,CR7
E00005725,CR7
E00004980,CR7
E00005002,CR7
E00005734,CR7
E00005765,CR7
E00005744,CR7
E00005901,CR7
E00005754,CR7
E00004982,CR7
E00005889,CR7
E00004998,CR7
E00004962,CR7
E00005905,CR7
E00005884,CR7
E00004964,CR7
E00005737,CR7
E00004994,CR7
E00004960,CR7
E00005728,CR7
E00005865,CR7
E00005745,CR7
E00005867,CR7
E00005898,CR7
E00004999,CR7
E00005766,CR7
E00005001,CR7
E00005868,CR7
E00005762,CR7
E00005882,CR7
E00004989,CR7
E00005748,CR7
E00005000,CR7
E00005716,CR7
E00005797,CR7
E00005715,CR7
E00004984,CR7
E00005738,CR7
E00174952,CR7
E00004981,CR7
E00004985,CR7
E00005890,CR7
E00005751,CR7
E00005793,CR7
E00005789,CR7
E00005900,CR7
E00005887,CR7
E00005722,CR7
E00005883,CR7
E00005724,CR7
E00004961,CR7
E00005907,CR7
E00005746,CR7
E00005729,CR7
E00005910,CR7
E00005904,CR7
E00005731,CR7
E00005903,CR7
E00005906,CR7
E00004983,CR7
E00004956,CR7
E00005763,CR7
E00005718,CR7
E00174944,CR7
E00005899,CR7
E00004979,CR7
E00005791,CR7
E00005863,CR7
E00005004,CR7
E00005749,CR7
E00005902,CR7
E00004987,CR7
E00005741,CR7
E00005753,CR7
E00004957,CR7
E00005862,CR7
E00174940,CR7
E00020593,CR8
E00020563,CR8
E00020585,CR8
E00005452,CR8
E00005336,CR8
E00005461,CR8
E00005120,CR8
E00005354,CR8
E00005470,CR8
E00005474,CR8
E00005456,CR8
E00005360,CR8
E00005094,CR8
E00005455,CR8
E00005453,CR8
E00005341,CR8
E00005451,CR8
E00005331,CR8
E00005333,CR8
E00005121,CR8
E00005463,CR8
E00005322,CR8
E00005469,CR8
E00005349,CR8
E00005476,CR8
E00005342,CR8
E00005325,CR8
E00005348,CR8
E00005115,CR8
E00005442,CR8
E00005326,CR8
E00005466,CR8
E00174955,CR8
E00005495,CR8
E00005478,CR8
E00005359,CR8
E00005337,CR8
E00005364,CR8
E00005347,CR8
E00005330,CR8
E00005353,CR8
E00005332,CR8
E00005358,CR8
E00005346,CR8
E00005443,CR8
E00174956,CR8
E00005340,CR8
E00005116,CR8
E00005327,CR8
E00005119,CR8
E00005458,CR8
E00005345,CR8
E00005468,CR8
E00005083,CR8
E00005477,CR8
E00005324,CR8
E00005122,CR8
E00005494,CR8
E00005362,CR8
E00005479,CR8
E00005475,CR8
E00005352,CR8
E00005351,CR8
E00005335,CR8
E00005117,CR8
E00005343,CR8
E00005459,CR8
E00005464,CR8
E00005118,CR8
E00005471,CR8
E00005467,CR8
E00005339,CR8
E00005356,CR8
E00005462,CR8
E00005493,CR8
E00005355,CR8
E00005473,CR8
E00005361,CR8
E00005329,CR8
E00005457,CR8
E00005350,CR8
E00005334,CR8
E00005489,CR8
E00005454,CR8
E00005323,CR8
E00005498,CR8
E00005363,CR8
E00005465,CR8
E00005328,CR8
E00005357,CR8
E00174946,CR8
E00005450,CR8
E00005472,CR8
E00005344,CR8
E00005201,CR9
E00005594,CR9
E00001834,DA1
E00001832,DA1
E00001852,DA1
E00001848,DA1
E00001853,DA1
E00001851,DA1
E00001838,DA1
E00001846,DA1
E00001831,DA1
E00001835,DA1
E00166762,DA1
E00001861,DA1
E00001856,DA1
E00001865,DA1
E00166761,DA1
E00001843,DA1
E00001854,DA1
E00001833,DA1
E00001863,DA1
E00001858,DA1
E00001842,DA1
E00001860,DA1
E00001845,DA1
E00001839,DA1
E00001864,DA1
E00001849,DA1
E00001840,DA1
E00001844,DA1
E00001841,DA1
E00001859,DA1
E00001857,DA1
E00001866,DA1
E00001836,DA1
E00001862,DA1
E00001855,DA1
E00001847,DA1
E00001837,DA1
E00001900,DA14
E00002254,DA14
E00001877,DA14
E00002074,DA14
E00001889,DA14
E00001901,DA14
E00002259,DA14
E00002261,DA14
E00002240,DA14
E00001893,DA14
E00001881,DA14
E00001875,DA14
E00001873,DA14
E00001871,DA14
E00002260,DA14
E00002255,DA14
E00001880,DA14
E00001885,DA14
E00002088,DA14
E00001903,DA14
E00002253,DA14
E00002266,DA14
E00001902,DA14
E00001869,DA14
E00002258,DA14
E00002241,DA14
E00001867,DA14
E00001878,DA14
E00002256,DA14
E00002085,DA14
E00002197,DA14
E00002249,DA14
E00002084,DA14
E00001868,DA14
E00001876,DA14
E00002089,DA14
E00002265,DA14
E00002264,DA14
E00001890,DA14
E00001870,DA14
E00001891,DA14
E00001892,DA14
E00001884,DA14
E00001879,DA14
E00001897,DA14
E00002248,DA14
E00001882,DA14
E00002087,DA14
E00002106,DA14
E00002082,DA14
E00002086,DA14
E00001883,DA14
E00001894,DA14
E00001887,DA14
E00001899,DA14
E00001886,DA14
E00002252,DA14
E00001896,DA14
E00002081,DA14
E00002263,DA14
E00002080,DA14
E00002073,DA14
E00001898,DA14
E00002262,DA14
E00001895,DA14
E00001874,DA14
E00001872,DA14
E00002257,DA14
E00002079,DA14
E00001888,DA14
E00002075,DA14
E00002267,DA14
E00002107,DA14
E00003571,DA14
E00001685,DA15
E00001668,DA15
E00001690,DA15
E00001686,DA15
E00001723,DA15
E00002247,DA15
E00001722,DA15
E00002035,DA15
E00001671,DA15
E00002272,DA15
E00001711,DA15
E00001702,DA15
E00001667,DA15
E00001698,DA15
E00002269,DA15
E00001721,DA15
E00002274,DA15
E00001919,DA15
E00002096,DA15
E00001665,DA15
E00002251,DA15
E00001691,DA15
E00001720,DA15
E00002242,DA15
E00001708,DA15
E00001727,DA15
E00002104,DA15
E00001709,DA15
E00001663,DA15
E00002245,DA15
E00001694,DA15
E00002244,DA15
E00001674,DA15
E00002076,DA15
E00001678,DA15
E00001666,DA15
E00002268,DA15
E00001681,DA15
E00001669,DA15
E00002032,DA15
E00002246,DA15
E00002271,DA15
E00001664,DA15
E00002270,DA15
E00001706,DA15
E00002092,DA15
E00002101,DA15
E00002100,DA15
E00002091,DA15
E00001683,DA15
E00001714,DA15
E00002094,DA15
E00002243,DA15
E00001672,DA15
E00002029,DA15
E00001697,DA15
E00002098,DA15
E00002078,DA15
E00001679,DA15
E00001688,DA15
E00001699,DA15
E00002083,DA15
E00001704,DA15
E00001675,DA15
E00001673,DA15
E00001677,DA15
E00002033,DA15
E00002103,DA15
E00002273,DA15
E00001682,DA15
E00002102,DA15
E00001687,DA15
E00002250,DA15
E00002034,DA15
E00001696,DA15
E00002077,DA15
E00002097,DA15
E00001662,DA15
E00001680,DA15
E00001707,DA15
E00002105,DA15
E00001724,DA15
E00001692,DA15
E00001701,DA15
E00001705,DA15
E00001670,DA15
E00001676,DA15
E00001710,DA15
E00001689,DA15
E00001693,DA15
E00008037,DA15
E00008386,DA16
E00001910,DA16
E00002023,DA16
E00001914,DA16
E00002231,DA16
E00002228,DA16
E00001909,DA16
E00001944,DA16
E00001946,DA16
E00001970,DA16
E00002017,DA16
E00002230,DA16
E00002232,DA16
E00002234,DA16
E00002219,DA16
E00001954,DA16
E00001951,DA16
E00001965,DA16
E00002037,DA16
E00002210,DA16
E00001952,DA16
E00002235,DA16
E00001964,DA16
E00002233,DA16
E00001907,DA16
E00001925,DA16
E00001969,DA16
E00001947,DA16
E00001938,DA16
E00001949,DA16
E00001968,DA16
E00001931,DA16
E00001930,DA16
E00001960,DA16
E00001941,DA16
E00002009,DA16
E00001945,DA16
E00002028,DA16
E00001953,DA16
E00002014,DA16
E00002024,DA16
E00001904,DA16
E00165791,DA16
E00001934,DA16
E00002013,DA16
E00002010,DA16
E00001959,DA16
E00002015,DA16
E00001966,DA16
E00001937,DA16
E00002220,DA16
E00001962,DA16
E00002238,DA16
E00001956,DA16
E00002217,DA16
E00002008,DA16
E00002025,DA16
E00001939,DA16
E00001923,DA16
E00001948,DA16
E00002215,DA16
E00001913,DA16
E00002222,DA16
E00001929,DA16
E00002212,DA16
E00002006,DA16
E00002031,DA16
E00001911,DA16
E00002027,DA16
E00001924,DA16
E00001935,DA16
E00002214,DA16
E00002213,DA16
E00002007,DA16
E00002208,DA16
E00001921,DA16
E00001918,DA16
E00002021,DA16
E00001950,DA16
E00001961,DA16
E00002016,DA16
E00001957,DA16
E00002018,DA16
E00002012,DA16
E00002236,DA16
E00002221,DA16
E00002225,DA16
E00002036,DA16
E00002030,DA16
E00002237,DA16
E00002020,DA16
E00002229,DA16
E00002223,DA16
E00002226,DA16
E00002216,DA16
E00001915,DA16
E00002011,DA16
E00002218,DA16
E00001940,DA16
E00002239,DA16
E00001971,DA16
E00001958,DA16
E00002211,DA16
E00001943,DA16
E00001963,DA16
E00001967,DA16
E00001955,DA16
E00002026,DA16
E00001639,DA17
E00001991,DA17
E00001995,DA17
E00001988,DA17
E00001632,DA17
E00001638,DA17
E00001652,DA17
E00001641,DA17
E00001658,DA17
E00001634,DA17
E00002159,DA17
E00001653,DA17
E00001628,DA17
E00001646,DA17
E00001984,DA17
E00001987,DA17
E00001986,DA17
E00002049,DA17
E00001657,DA17
E00001644,DA17
E00001629,DA17
E00001631,DA17
E00001985,DA17
E00001650,DA17
E00001660,DA17
E00001630,DA17
E00001996,DA17
E00001627,DA17
E00002296,DA17
E00001642,DA17
E00001648,DA17
E00001636,DA17
E00002046,DA17
E00001635,DA17
E00001975,DA17
E00002154,DA17
E00002051,DA17
E00001992,DA17
E00001626,DA17
E00001990,DA17
E00001640,DA17
E00001625,DA17
E00001649,DA17
E00001651,DA17
E00002155,DA17
E00001637,DA17
E00002044,DA17
E00002045,DA17
E00001647,DA17
E00002047,DA17
E00001661,DA17
E00001645,DA17
E00001655,DA17
E00001643,DA17
E00002039,DA17
E00001659,DA17
E00001633,DA17
E00001973,DA17
E00002300,DA18
E00002281,DA18
E00002040,DA18
E00002308,DA18
E00002305,DA18
E00002309,DA18
E00002306,DA18
E00002303,DA18
E00002304,DA18
E00002301,DA18
E00002307,DA18
E00002297,DA18
E00002302,DA18
E00002299,DA18
E00002193,DA5
E00001927,DA5
E00002191,DA5
E00001718,DA5
E00002200,DA5
E00002189,DA5
E00002185,DA5
E00002207,DA5
E00002206,DA5
E00001719,DA5
E00001788,DA5
E00001716,DA5
E00002204,DA5
E00001703,DA5
E00002188,DA5
E00002175,DA5
E00001717,DA5
E00001700,DA5
E00001600,DA5
E00002177,DA5
E00001928,DA5
E00002199,DA5
E00002198,DA5
E00001725,DA5
E00001695,DA5
E00002180,DA5
E00002181,DA5
E00001792,DA5
E00001713,DA5
E00002194,DA5
E00002192,DA5
E00002205,DA5
E00001715,DA5
E00166760,DA5
E00002187,DA5
E00002182,DA5
E00002183,DA5
E00002196,DA5
E00002195,DA5
E00002202,DA5
E00002178,DA5
E00001599,DA5
E00002184,DA5
E00002190,DA5
E00002201,DA5
E00002176,DA5
E00001726,DA5
E00002179,DA5
E00001791,DA5
E00002203,DA5
E00001712,DA5
E00002186,DA5
E00001926,DA6
E00001790,DA6
E00001922,DA6
E00001783,DA6
E00001775,DA6
E00001912,DA6
E00001789,DA6
E00001777,DA6
E00001598,DA6
E00001905,DA6
E00001782,DA6
E00001906,DA6
E00001781,DA6
E00001916,DA6
E00001778,DA6
E00001761,DA6
E00001787,DA6
E00001779,DA6
E00001917,DA6
E00001776,DA6
E00001774,DA6
E00001763,DA6
E00001908,DA6
E00001785,DA6
E00001920,DA6
E00001762,DA6
E00001773,DA6
E00001786,DA6
E00001591,DA6
E00001596,DA6
E00001768,DA6
E00001780,DA6
E00001784,DA6
E00001604,DA7
E00001611,DA7
E00001607,DA7
E00001744,DA7
E00002170,DA7
E00001766,DA7
E00001735,DA7
E00001742,DA7
E00002066,DA7
E00001767,DA7
E00001808,DA7
E00001619,DA7
E00001756,DA7
E00001730,DA7
E00001812,DA7
E00001733,DA7
E00002224,DA7
E00001610,DA7
E00001798,DA7
E00001731,DA7
E00001933,DA7
E00001595,DA7
E00002059,DA7
E00001797,DA7
E00001750,DA7
E00001738,DA7
E00001615,DA7
E00001593,DA7
E00001757,DA7
E00002165,DA7
E00001754,DA7
E00002136,DA7
E00001597,DA7
E00002064,DA7
E00001743,DA7
E00001760,DA7
E00001772,DA7
E00002061,DA7
E00001620,DA7
E00001745,DA7
E00002063,DA7
E00001749,DA7
E00001614,DA7
E00001770,DA7
E00001746,DA7
E00001602,DA7
E00001795,DA7
E00001592,DA7
E00001740,DA7
E00001729,DA7
E00001728,DA7
E00001623,DA7
E00002153,DA7
E00001765,DA7
E00001932,DA7
E00001811,DA7
E00001616,DA7
E00001810,DA7
E00002067,DA7
E00001737,DA7
E00001813,DA7
E00001609,DA7
E00001618,DA7
E00001771,DA7
E00001936,DA7
E00001816,DA7
E00001739,DA7
E00001741,DA7
E00002147,DA7
E00002227,DA7
E00002146,DA7
E00001794,DA7
E00002058,DA7
E00002062,DA7
E00001769,DA7
E00001603,DA7
E00001755,DA7
E00001606,DA7
E00001802,DA7
E00001736,DA7
E00001617,DA7
E00001815,DA7
E00001764,DA7
E00001624,DA7
E00002157,DA7
E00001818,DA7
E00001622,DA7
E00002209,DA7
E00001817,DA7
E00001601,DA7
E00001734,DA7
E00001748,DA7
E00001732,DA7
E00002056,DA7
E00001759,DA7
E00001605,DA7
E00002060,DA7
E00002173,DA7
E00001613,DA7
E00001594,DA7
E00001752,DA7
E00001621,DA7
E00002065,DA7
E00001747,DA7
E00001608,DA7
E00001758,DA7
E00001809,DA7
E00001753,DA7
E00001751,DA7
E00001793,DA7
E00001612,DA7
E00001981,DA8
E00166770,DA8
E00001826,DA8
E00002112,DA8
E00002172,DA8
E00002120,DA8
E00002110,DA8
E00002130,DA8
E00002161,DA8
E00001799,DA8
E00002127,DA8
E00001980,DA8
E00002160,DA8
E00002137,DA8
E00001824,DA8
E00002109,DA8
E00002123,DA8
E00001800,DA8
E00001998,DA8
E00001804,DA8
E00001993,DA8
E00002151,DA8
E00002108,DA8
E00002143,DA8
E00001821,DA8
E00002133,DA8
E00002132,DA8
E00002139,DA8
E00002164,DA8
E00002134,DA8
E00001976,DA8
E00001829,DA8
E00001796,DA8
E00001801,DA8
E00166772,DA8
E00001982,DA8
E00001978,DA8
E00002140,DA8
E00002135,DA8
E00166771,DA8
E00001822,DA8
E00002145,DA8
E00002118,DA8
E00002119,DA8
E00001997,DA8
E00001825,DA8
E00001828,DA8
E00001983,DA8
E00002158,DA8
E00166768,DA8
E00002150,DA8
E00002152,DA8
E00166767,DA8
E00002148,DA8
E00002125,DA8
E00001972,DA8
E00002142,DA8
E00002163,DA8
E00002126,DA8
E00002004,DA8
E00002116,DA8
E00001820,DA8
E00166769,DA8
E00002115,DA8
E00002005,DA8
E00002113,DA8
E00001827,DA8
E00002166,DA8
E00002167,DA8
E00001805,DA8
E00002162,DA8
E00002002,DA8
E00001989,DA8
E00002131,DA8
E00001803,DA8
E00002171,DA8
E00002003,DA8
E00002156,DA8
E00001806,DA8
E00001807,DA8
E00002117,DA8
E00002124,DA8
E00002114,DA8
E00002149,DA8
E00002174,DA8
E00002121,DA8
E00002138,DA8
E00002000,DA8
E00002128,DA8
E00002129,DA8
E00001830,DA8
E00002168,DA8
E00002111,DA8
E00002001,DA8
E00001823,DA8
E00001819,DA8
E00002122,DA8
E00001994,DA8
E00001814,DA8
E00001974,DA8
E00002141,DA8
E00002144,DA8
E00001977,DA8
E00002169,DA8
E00000029,E1
E00000031,E1
E00000032,E1
E00021671,E1
E00167176,E1
E00021188,E1
E00167078,E1
E00021577,E1
E00021211,E1
E00021185,E1
E00021192,E1
E00167256,E1
E00021750,E1
E00021764,E1
E00021753,E1
E00021214,E1
E00021663,E1
E00021694,E1
E00167168,E1
E00021217,E1
E00021475,E1
E00167226,E1
E00021689,E1
E00167251,E1
E00021637,E1
E00021662,E1
E00021681,E1
E00021215,E1
E00021680,E1
E00021646,E1
E00021186,E1
E00167252,E1
E00021641,E1
E00021586,E1
E00021588,E1
E00021739,E1
E00021467,E1
E00021203,E1
E00021445,E1
E00021733,E1
E00167100,E1
E00021660,E1
E00021591,E1
E00021587,E1
E00021736,E1
E00167265,E1
E00021623,E1
E00021743,E1
E00021194,E1
E00021669,E1
E00021567,E1
E00021439,E1
E00167257,E1
E00021758,E1
E00021759,E1
E00021692,E1
E00021642,E1
E00021561,E1
E00021189,E1
E00167099,E1
E00167169,E1
E00021564,E1
E00167096,E1
E00021619,E1
E00167258,E1
E00021590,E1
E00021216,E1
E00021560,E1
E00167241,E1
E00021593,E1
E00021213,E1
E00021193,E1
E00021679,E1
E00021668,E1
E00021742,E1
E00167095,E1
E00021672,E1
E00021639,E1
E00167098,E1
E00021643,E1
E00021191,E1
E00167102,E1
E00021444,E1
E00021443,E1
E00021755,E1
E00167178,E1
E00021754,E1
E00167166,E1
E00021676,E1
E00021446,E1
E00021757,E1
E00021756,E1
E00021579,E1
E00021649,E1
E00021748,E1
E00021562,E1
E00021479,E1
E00021677,E1
E00021740,E1
E00021618,E1
E00021574,E1
E00167221,E1
E00021190,E1
E00167173,E1
E00167259,E1
E00021653,E1
E00021686,E1
E00021737,E1
E00021584,E1
E00021473,E1
E00021761,E1
E00021580,E1
E00167203,E1
E00167167,E1
E00021206,E1
E00021738,E1
E00021210,E1
E00021763,E1
E00167171,E1
E00021595,E1
E00021688,E1
E00021752,E1
E00021670,E1
E00021745,E1
E00021650,E1
E00021685,E1
E00021744,E1
E00021674,E1
E00021179,E1
E00021617,E1
E00021592,E1
E00021696,E1
E00021209,E1
E00021616,E1
E00167097,E1
E00021762,E1
E00167094,E1
E00021208,E1
E00021741,E1
E00021474,E1
E00021594,E1
E00021180,E1
E00021205,E1
E00021734,E1
E00021665,E1
E00021583,E1
E00167179,E1
E00167253,E1
E00167225,E1
E00021693,E1
E00021766,E1
E00167177,E1
E00021735,E1
E00021471,E1
E00021682,E1
E00021691,E1
E00021655,E1
E00021683,E1
E00021760,E1
E00021572,E1
E00021624,E1
E00021469,E1
E00167266,E1
E00167254,E1
E00021204,E1
E00021667,E1
E00021569,E1
E00167260,E1
E00021466,E1
E00021470,E1
E00021442,E1
E00021661,E1
E00021566,E1
E00021440,E1
E00021767,E1
E00021212,E1
E00167261,E1
E00167222,E1
E00021687,E1
E00167101,E1
E00021675,E1
E00021746,E1
E00021620,E1
E00021673,E1
E00167255,E1
E00021678,E1
E00021659,E1
E00021690,E1
E00008925,E10
E00022292,E10
E00022302,E10
E00022295,E10
E00022246,E10
E00022011,E10
E00022262,E10
E00021971,E10
E00022278,E10
E00022281,E10
E00022305,E10
E00022290,E10
E00022274,E10
E00021955,E10
E00021993,E10
E00171494,E10
E00022299,E10
E00021949,E10
E00021988,E10
E00021994,E10
E00022275,E10
E00171486,E10
E00022240,E10
E00021943,E10
E00021944,E10
E00022287,E10
E00171484,E10
E00021960,E10
E00171495,E10
E00021966,E10
E00022279,E10
E00022271,E10
E00022236,E10
E00021956,E10
E00022280,E10
E00022293,E10
E00021952,E10
E00022272,E10
E00021973,E10
E00022229,E10
E00022277,E10
E00021996,E10
E00022000,E10
E00022256,E10
E00021987,E10
E00022270,E10
E00021995,E10
E00021977,E10
E00022294,E10
E00021959,E10
E00021974,E10
E00022241,E10
E00022304,E10
E00022269,E10
E00021986,E10
E00022001,E10
E00022291,E10
E00022247,E10
E00022301,E10
E00021989,E10
E00021957,E10
E00022253,E10
E00171724,E10
E00022003,E10
E00022268,E10
E00171488,E10
E00021985,E10
E00021981,E10
E00021976,E10
E00022298,E10
E00022245,E10
E00022255,E10
E00021965,E10
E00022261,E10
E00022248,E10
E00022251,E10
E00022296,E10
E00022303,E10
E00022306,E10
E00021972,E10
E00022232,E10
E00022249,E10
E00022297,E10
E00022252,E10
E00022254,E10
E00022009,E10
E00022263,E10
E00022006,E10
E00021961,E10
E00022230,E10
E00021954,E10
